PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 22 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,00 42 28.46,-33 00 33.1 #Field centre
UTTIME,16 24 00.00 #Target observing time
UTDATE,2022 08 27 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
-99,Sky-H1-7,-203.94434,-128.4047,-99.0,-99.0,-99.0,-99.0,9.6116024,-32.469500725,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-8,-209.88551,-118.44464,-99.0,-99.0,-99.0,-99.0,9.5817711,-32.510761158,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-1,-218.89973,-100.81652,-99.0,-99.0,-99.0,-99.0,9.5363325,-32.5838334,,,,,,,,,,,,,,,-99,,,-99,-218899.73,-100816.52,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-2,-221.64205,-89.41924,-99.0,-99.0,-99.0,-99.0,9.5215859,-32.63099816,,,,,,,,,,,,,,,-99,,,-99,-221642.05,-89419.24,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-3,-227.57641,-79.30977,-99.0,-99.0,-99.0,-99.0,9.4922902,-32.673062239,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-4,-229.21056,-67.70168,-99.0,-99.0,-99.0,-99.0,9.4829635,-32.72119716,,,,,,,,,,,,,,,-99,,,-99,-229210.56,-67701.68,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-5,-234.14576,-57.06862,-99.0,-99.0,-99.0,-99.0,9.4585665,-32.765428111,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-6,-236.62039,-45.73679,-99.0,-99.0,-99.0,-99.0,9.445684,-32.812523344,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-7,-243.49591,-35.0106,-99.0,-99.0,-99.0,-99.0,9.4126807,-32.857091719,,,,,,,,,,,,,,,-99,,,-99,-243495.91,-35010.6,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-8,-237.92962,-22.59418,-99.0,-99.0,-99.0,-99.0,9.4372686,-32.908818795,,,,,,,,,,,,,,,-99,,,-99,-237929.62,-22594.18,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-1,-154.91577,184.61356,-99.0,-99.0,-99.0,-99.0,9.8421289,-33.774954211,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-2,-145.85382,191.8534,-99.0,-99.0,-99.0,-99.0,9.8872567,-33.805363776,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-3,-136.45402,198.64884,-99.0,-99.0,-99.0,-99.0,9.9341218,-33.8339164,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-4,-126.73816,204.98415,-99.0,-99.0,-99.0,-99.0,9.9826141,-33.860544369,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-5,-119.15042,215.2189,-99.0,-99.0,-99.0,-99.0,10.021195,-33.902060877,,,,,,,,,,,,,,,-99,,,-99,-119150.42,215218.9,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-6,-106.44891,216.21677,-99.0,-99.0,-99.0,-99.0,10.0840208,-33.907778052,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-7,-95.92253,221.08806,-99.0,-99.0,-99.0,-99.0,10.1366954,-33.928271488,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
