PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 22 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,01 11 36.52,-33 32 07.0 #Field centre
UTTIME,16 52 57.00 #Target observing time
UTDATE,2022 08 27 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
25,Sky-A1-4,-114.16975,-212.24121,-99.0,-99.0,-99.0,-99.0,17.3373382,-32.649206174,,,,,,,,,,,,,,,-99,,,-99,-114169.75,-212241.21,1,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,-99.0,-99.0,-99.0,-99.0,17.287274,-32.672881806,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-134.04112,-200.2849,-99.0,-99.0,-99.0,-99.0,17.2385945,-32.698539911,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-143.52243,-193.60365,-99.0,-99.0,-99.0,-99.0,17.1914107,-32.726122565,,,,,,,,,,,,,,,-99,,,-99,-143522.43,-193603.65,1,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-238.98133,-2.98751,-99.0,-99.0,-99.0,-99.0,16.7073446,-33.516775764,,,,,,,,,,,,,,,-99,,,-99,-238981.33,-2987.51,2,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-236.84956,8.4431,-99.0,-99.0,-99.0,-99.0,16.7167287,-33.564532157,,,,,,,,,,,,,,,-99,,,-99,-236849.56,8443.1,3,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,-99.0,-99.0,-99.0,-99.0,16.7008461,-33.613161137,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,-99.0,-99.0,-99.0,-99.0,16.7064498,-33.661248726,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-235.13733,42.7953,-99.0,-99.0,-99.0,-99.0,16.7240577,-33.707750324,,,,,,,,,,,,,,,-99,,,-99,-235137.33,42795.3,2,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,-99.0,-99.0,-99.0,-99.0,16.7259843,-33.756465319,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
